"id","art_type","classification","display_name","title","year","begin_year","medium","dimensions","current_location","gender","last_name","first_name","display_bio","birth_year","death_year"
"SKF-1999-189","Art","Maleri","FOS","Design and the burning lake","1999",1999,"blyant, tusch, akvarel","104 x 75 cm","SKF-1999-189: Kongsholm Amtsgymnasium og HF (Løvens Kvarter 17), Albertslund: Hovedstaden, Albertslund","m","Poulsen","Thomas","1971",1971,0
"SKF-2004-062","Art","Andet","FOS","Servant","2004",2004,"print","50 x 50 cm","","m","Poulsen","Thomas","1971",1971,0
"SKF-2004-063","Art","Andet","FOS","Between","2004",2004,"print","70 x 70 cm","","m","Poulsen","Thomas","1971",1971,0
"SKF-2004-064","Art","Andet","FOS","Kort","2004",2004,"print","60 x 60 cm","","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-030","Art","Grafik","FOS","Money Makes Nervous","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-030: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-031","Art","Grafik","FOS","Black Magnets Collects White Space","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-031: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-032","Art","Grafik","FOS","Phantom Audience","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-032: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-033","Art","Grafik","FOS","Heroin","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-033: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-034","Art","Grafik","FOS","Testing Glooomy Data","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-034: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2007-035","Art","Grafik","FOS","Længe efter","2007",2007,"træsnit","62 x 46,5 cm","SKF-2007-035: Professionshøjskolen VIA University College (Skeibyvej 1), Rissk: Midtjylland, Aarhus","m","Poulsen","Thomas","1971",1971,0
"SKF-2014-047","Art","Skulptur","FOS","Forget about death","2014",2014,"Glas, messing, akryl, beton","40 × 52 × 52 cm","SKF-2014-047: Vestjyllands Højskole (Skraldhedevej 8), Ringkøbing: Midtjylland, Ringkøbing-Skjern","m","Poulsen","Thomas","1971",1971,0
"SKF-1975-028","Art","Skulptur","Falke Bang","Perlehøne","1973",1973,"bronze","8 cm","SKF-1975-028: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKF-1975-029","Art","Skulptur","Falke Bang","Tinksmed","1973",1973,"bronze","7 cm","SKF-1975-029: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKF-1975-030","Art","Skulptur","Falke Bang","Indisk løbeand","1973",1973,"bronze","15 cm","SKF-1975-030: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKF-1975-031","Art","Skulptur","Falke Bang","Kærnebider (unge)","1974",1974,"bronze","6 cm","SKF-1975-031: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKF-1975-032","Art","Tegning","Falke Bang","Laplandsugler og solriske","1973",1973,"tusch på papir","18 x 12,5 cm","SKF-1975-032: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKF-1975-033","Art","Tegning","Falke Bang","Gravænder og Ryler","1974",1974,"blyant","18 x 12 cm","SKF-1975-033: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKFK-1977-024","Crafts","Skulptur","Falke Bang","Falken","1975",1975,"bronze","29 cm","SKFK-1977-024: Det kongelige opfostringshus Hellebækgård (Nordre Strandvej 129): Hovedstaden, Helsingør","m","Bang","Falke","1912 - 1998",1912,1998
"SKFK-2004-024","Crafts","Tekstil","Fanny Sophie Gjestland","Placebo pude","2004",2004,"tekstil med fotografik tryk","45 x 45 x 10 cm","SKFK-2004-024: Statens Kunstfond, Kunsthåndværk nedre lager: Hovedstaden, København","k","Gjestland","Fanny Sophie","1967",1967,0
"SKFK-2004-025","Crafts","Tekstil","Fanny Sophie Gjestland","Placebo pude","2004",2004,"tekstil med fotografik tryk","45 x 45 x 10 cm","SKFK-2004-025: Statens Kunstfond, Kunsthåndværk nedre lager: Hovedstaden, København","k","Gjestland","Fanny Sophie","1967",1967,0
"SKFK-2004-026","Crafts","Tekstil","Fanny Sophie Gjestland","Placebo pude","2004",2004,"tekstil med fotografik tryk","45 x 45 x 10 cm","SKFK-2004-026: Statens Kunstfond, Kunsthåndværk nedre lager: Hovedstaden, København","k","Gjestland","Fanny Sophie","1967",1967,0
"SKFK-1971-064","Crafts","Keramik","Felix Möhl","Dybt fad","1971",1971,"lertøj","13 cm","SKFK-1971-064: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","k","Möhl","Felix","1906 - 1985",1906,1985
"SKF-2008-101","Art","Maleri","Ferdinand Ahm Krag","Uden titel","2008",2008,"mixed media på papir","100 x 140 cm","SKF-2008-101: Fredericia Gymnasium (Nørrebrogade 88), Fredericia: Syddanmark, Fredericia","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-2008-102","Art","Maleri","Ferdinand Ahm Krag","Uden titel","2008",2008,"mixed media på papir","100 x 140 cm","SKF-2008-102: Fredericia Gymnasium (Nørrebrogade 88), Fredericia: Syddanmark, Fredericia","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-2010-114","Art","Maleri","Ferdinand Ahm Krag","Frenhofer-field","2010",2010,"Gouache, acrylic and alkyd on paper","69 x 99 cm","SKF-2010-114: Styrelsen for Videregående Uddannelser og Uddannelsesstøtte (Bre: Hovedstaden, København","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-2011-097","Art","Collage","Ferdinand Ahm Krag","Head Wave","2011",2011,"Collage, indrammet","140 x 100 cm","SKF-2011-097: Morsø Gymnasium (Limfjordsvej 95): Nordjylland, Morsø","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-2011-098","Art","Collage","Ferdinand Ahm Krag","Uden titel","2011",2011,"Collage, indrammet","100 x 140 cm","SKF-2011-098: Morsø Gymnasium (Limfjordsvej 95): Nordjylland, Morsø","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-2015-026","Art","Maleri","Ferdinand Ahm Krag","Uden titel","2015",2015,"Akrylfarve og poscatusser på møbeltræplade\n","150 × 250 cm","SKF-2015-026: Odder Gymnasium (Østermarksvej 25): Midtjylland, Odder","m","Krag","Ferdinand Ahm","1977",1977,0
"SKF-1997-143","Art","Grafik","Fie Johansen","Kvinden i Manden","1993",1993,"gummitryk","32 x 27,5 cm","SKF-1997-143: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-144","Art","Grafik","Fie Johansen","Angst","1991",1991,"palladium/platinum","33 x 20,5 cm","SKF-1997-144: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-145","Art","Grafik","Fie Johansen","Angst II","1992",1992,"palladium/platinum","28 x 24 cm","SKF-1997-145: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-146","Art","Grafik","Fie Johansen","Where did it all go?","1993",1993,"gummitryk","30 x 27,5 cm","SKF-1997-146: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-147","Art","Grafik","Fie Johansen","Nedrivning","1990",1990,"gummitryk","40 x 29 cm","SKF-1997-147: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-148","Art","Grafik","Fie Johansen","Metal","1992",1992,"palladium/platinum","36 x 26 cm","SKF-1997-148: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-149","Art","Grafik","Fie Johansen","Julian","1992",1992,"palladium/platinum","17,5 x 20,5 cm","SKF-1997-149: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-150","Art","Grafik","Fie Johansen","Stolen, Ånden og Batman","1995",1995,"gummitryk","28,5 x 25 cm","SKF-1997-150: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-1997-151","Art","Grafik","Fie Johansen","Julian og Oscar børns leg","1995",1995,"palladium/platinum","17,5 x 13 cm","SKF-1997-151: Roskilde Amtsgård (Køgevej 80), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-2001-129","Art","Grafik","Fie Johansen","Rotunden","2000",2000,"fotogravure","40 x 39,5 cm","SKF-2001-129: Roskilde Universitetsbibliotek (Universitetsvej 1), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-2001-130","Art","Grafik","Fie Johansen","Rotunden","2000",2000,"fotogravure","40 x 39,5 cm","SKF-2001-130: Roskilde Universitetsbibliotek (Universitetsvej 1), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-2001-131","Art","Grafik","Fie Johansen","Samson","2001",2001,"piezography","12,3 x 20 cm","SKF-2001-131: Roskilde Universitetsbibliotek (Universitetsvej 1), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-2001-132","Art","Grafik","Fie Johansen","Søndre Strømfjord","2001",2001,"piezography","9,5 x 20 cm","SKF-2001-132: Roskilde Universitetsbibliotek (Universitetsvej 1), Roskilde: Sjælland, Roskilde","k","Johansen","Fie","1953",1953,0
"SKF-2006-095","Art","Maleri","Fie Norsker","Fruit of the Doom 2","2006",2006,"olie på lærred","150 x 120 cm","SKF-2006-095: UC Nordjylland (Selma Lagerløfs Vej 2): Nordjylland, Aalborg","k","Norsker","Fie","1974",1974,0
"SKF-2008-099","Art","Maleri","Fie Norsker","Totem Mosaik","2008",2008,"olie på lærred","210 x 180 cm","SKF-2008-099: Københavns Universitet Institut for Kunst- og kulturvidenskab (K: Hovedstaden, København","k","Norsker","Fie","1974",1974,0
"SKF-2010-091","Art","Tegning","Fie Norsker","Ansigt","2009",2009,"Blyant på papir","46,5 x 34 cm","SKF-2010-091: Blåkilde Efterskole (Blåkildevej 19): Midtjylland, Ringkøbing-Skjern","k","Norsker","Fie","1974",1974,0
"SKF-2010-092","Art","Tegning","Fie Norsker","Totem sommerfugl","2009",2009,"Blyant på papir","46,5 x 34 cm","SKF-2010-092: Blåkilde Efterskole (Blåkildevej 19): Midtjylland, Ringkøbing-Skjern","k","Norsker","Fie","1974",1974,0
"SKF-2010-093","Art","Tegning","Fie Norsker","Portræt","2009",2009,"Blyant på papir","46,5 x 34 cm","SKF-2010-093: Blåkilde Efterskole (Blåkildevej 19): Midtjylland, Ringkøbing-Skjern","k","Norsker","Fie","1974",1974,0
"SKF-2011-028","Art","Maleri","Fie Norsker","Magikeren","2011",2011,"olie på lærred","140 x 120 cm","SKF-2011-028: Midtfyns Gymnasium Ringe: Syddanmark, Faaborg-Midtfyn","k","Norsker","Fie","1974",1974,0
"SKF-2012-059","Art","Skulptur","Fie Norsker","Uden titel","2012",2012,"Glaseret keramik i flere dele","40 x 180 x 100 cm","SKF-2012-059: Blåkilde Efterskole (Blåkildevej 19): Midtjylland, Ringkøbing-Skjern","k","Norsker","Fie","1974",1974,0
"SKF-2015-001","Art","Akvarel","Fie Norsker","Owl","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-001: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-002","Art","Akvarel","Fie Norsker","Dark Flower","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-002: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-003","Art","Akvarel","Fie Norsker","Organic","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-003: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-004","Art","Akvarel","Fie Norsker","Happy Face","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-004: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-005","Art","Akvarel","Fie Norsker","Connecting","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-005: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-006","Art","Akvarel","Fie Norsker","Dick","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-006: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-007","Art","Akvarel","Fie Norsker","Landscape","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-007: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-008","Art","Akvarel","Fie Norsker","Dark Night Spiderweb","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-008: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-009","Art","Akvarel","Fie Norsker","Collection","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-009: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKF-2015-010","Art","Akvarel","Fie Norsker","Dark Collection","2014",2014,"Blyant og akvarel","34 × 44 × 1,7 cm","SKF-2015-010: Kalundborg Gymnasium (J. Hagemann-Petersens Alle 4), Kalundborg: Sjælland, Kalundborg","k","Norsker","Fie","1974",1974,0
"SKFK-1992-034","Crafts","Keramik","Finn Carlsen","Lille fødende kvinde skulptur","1992",0,"hårdtbrændt ler - lysebrun med mørke begitninger","50 x 45 cm","SKFK-1992-034: Bornholms Kunstmuseum (Helligdommen, Rø), Gudhjem: Hovedstaden, Bornholm","m","Carlsen","Finn","1920 - 1996",1920,1996
"SKFK-1995-022","Crafts","Skulptur","Finn Carlsen","Stentøjsskulptur","1995",0,"stentøj","60 x 42 x 23 cm","SKFK-1995-022: Forskningscenter Foulum (Blichers Alle 20), Tjele: Midtjylland, Viborg","m","Carlsen","Finn","1920 - 1996",1920,1996
"SKF-1975-060","Art","Grafik","Finn Hauptmann","Uden titel","1972",1972,"litografi","22,5 x 33 cm","SKF-1975-060: Statens Kunstfond, Billedkunstlager: Hovedstaden, København","m","Hauptmann","Finn","1932",1932,0
"SKF-1975-061","Art","Grafik","Finn Hauptmann","Uden titel","1972",1972,"litografi","33 x 44 cm","SKF-1975-061: Esbjerg Tekniske Skole (SP. Møllevej 72), Esbjerg: Syddanmark, Esbjerg","m","Hauptmann","Finn","1932",1932,0
"SKF-1975-062","Art","Grafik","Finn Hauptmann","Uden titel","1972",1972,"litografi","27 x 38 cm","SKF-1975-062: Esbjerg Tekniske Skole (SP. Møllevej 72), Esbjerg: Syddanmark, Esbjerg","m","Hauptmann","Finn","1932",1932,0
"SKF-1975-063","Art","Grafik","Finn Hauptmann","Uden titel","1972",1972,"litografi","32,5 x 43 cm","SKF-1975-063: Esbjerg Tekniske Skole (SP. Møllevej 72), Esbjerg: Syddanmark, Esbjerg","m","Hauptmann","Finn","1932",1932,0
"SKF-1992-110","Art","Maleri","Finn Have","Mod i Gelibra","1992",1992,"acryl på lærred","70 x 90 cm","SKF-1992-110: Kildevænget (Solnavej 74B), Søborg: Hovedstaden, Gribskov","m","Have","Finn","1952",1952,0
"SKF-1982-082","Art","Maleri","Finn Hjortskov Jensen","Västervartö Sveaborg","1981",1981,"olie på masonit","46 x 55 cm","SKF-1982-082: Psykiatrisk Center Ballerup (Ballerup Boulevard 2), Ballerup: Hovedstaden, Ballerup","m","Jensen","Finn Hjortskov","1936",1936,0
"SKF-1982-083","Art","Maleri","Finn Hjortskov Jensen","Broen Sveaborg","1981",1981,"olie på masonit","46 x 55 cm","SKF-1982-083: Psykiatrisk Center Ballerup (Ballerup Boulevard 2), Ballerup: Hovedstaden, Ballerup","m","Jensen","Finn Hjortskov","1936",1936,0
"SKF-1982-084","Art","Maleri","Finn Hjortskov Jensen","Helsinki, vinter","1981",1981,"olie på masonit","54,5 x 61 cm","SKF-1982-084: Psykiatrisk Center Ballerup (Ballerup Boulevard 2), Ballerup: Hovedstaden, Ballerup","m","Jensen","Finn Hjortskov","1936",1936,0
"SKFK-1971-016","Crafts","Møbel","Finn Juhl","Høvdingestol","1971",0,"teak, læder","94 cm","SKFK-1971-016: Kunstakademiet (Kgs. Nytorv 1), København K: Hovedstaden, København","m","Juhl","Finn","1912 - 1989",1912,1989
"SKFK-1972-009","Crafts","Glas","Finn Lynggaard","glas nr. 46","1972",1972,"farvet grønt glas","19,5 cm","SKFK-1972-009: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1972-010","Crafts","Glas","Finn Lynggaard","Kande nr. 56","1972",1972,"farvet brunt glas","22 cm","SKFK-1972-010: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1972-011","Crafts","Glas","Finn Lynggaard","Glas nr. 167","1972",1972,"farvet blåt glas","17 cm","SKFK-1972-011: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1972-012","Crafts","Glas","Finn Lynggaard","Glas nr 238","1972",1972,"røgfarvet glas","18 cm","SKFK-1972-012: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1973-019","Crafts","Keramik","Finn Lynggaard","Fad","1973",1973,"stentøj","7 cm","SKFK-1973-019: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1973-020","Crafts","Keramik","Finn Lynggaard","Krukke","1973",1973,"stentøj","30 cm","SKFK-1973-020: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1973-035","Crafts","Glas","Finn Lynggaard","Glas nr. 41","1972",1972,"farvet glas","13 cm","SKFK-1973-035: Nr. Nissum Seminarium og HF (Svinget 5), Lemvig: Midtjylland, Lemvig","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1975-047","Crafts","Glas","Finn Lynggaard","Skål","1975",1975,"glas","17 cm","SKFK-1975-047: Randers Aftenskole/AOF Randers (Kirkegade 1), Randers: Midtjylland, Randers","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1988-040","Crafts","Glas","Finn Lynggaard","Edison\'s Light","1988",1988,"Glasskulptur på orange/sort træsokkel","92 x 40 cm","SKFK-1988-040: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1988-041","Crafts","Glas","Finn Lynggaard","Spring is here","1988",1988,"Glasskulptur på forgyldt sokkel","32 x 16 cm","SKFK-1988-041: Glasmuseet i Ebeltoft (Strandvejen 8), Ebeltoft: Midtjylland, Syddjurs","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1996-013","Crafts","Keramik","Finn Lynggaard","Krukke","1996",1996,"tenmoku krukke med mønster","24 cm","SKFK-1996-013: Kolding Pædagogseminarium (Dyrehavevej 116), Kolding: Syddanmark, Kolding","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKFK-1996-014","Crafts","Keramik","Finn Lynggaard","Krukke","1996",1996,"tenmoku krukke med mønster","42 cm","SKFK-1996-014: Det Danske Kunstindustrimuseum (Bredgade 68), København K: Hovedstaden, København","m","Lynggaard","Finn","1930 - 2011",1930,2011
"SKF-1974-145","Art","Maleri","Finn Mickelborg","Imaginær aktion 3","1974",1974,"olie på lærred","62 x 75 cm","SKF-1974-145: Den grafiske Højskole (Glentevej 67), København NV: Hovedstaden, København","m","Mickelborg","Finn","1932",1932,0
"SKF-1979-024","Art","Maleri","Finn Mickelborg","Uden titel","1978",1978,"akryl på lærred","100 x 120 cm","SKF-1979-024: Østre Landsret, København (Bredgade 59), København K: Hovedstaden, København","m","Mickelborg","Finn","1932",1932,0
"SKF-1979-025","Art","Maleri","Finn Mickelborg","Uden titel","1978",1978,"akryl på lærred","100 x 120 cm","SKF-1979-025: Østre Landsret, København (Bredgade 59), København K: Hovedstaden, København","m","Mickelborg","Finn","1932",1932,0
